-0.82	-14.51	50.32	46.23	-26.32	-22.23	
0.53	-15.03	48.25	50.92	-24.25	-26.92	
1.07	-14.56	45.73	51.09	-21.73	-27.09	
1.64	-14.83	44.98	53.18	-20.98	-29.18	
2.09	-14.92	44.07	54.52	-20.07	-30.52	
2.63	-14.66	41.06	54.22	-19.06	-32.22	
2.55	-14.58	41.08	53.84	-19.08	-31.84	
0.47	-16.41	50.85	53.18	-28.85	-31.18	
-0.14	-17.41	54.89	54.18	-32.89	-32.18	
0.87	-16.92	52.14	56.47	-28.14	-32.47	
1.71	-15.37	46.17	54.70	-22.17	-30.70	
0.46	-15.69	50.07	52.36	-26.07	-28.36	
-1.01	-16.82	56.59	51.53	-32.59	-27.53	
0.39	-17.16	53.91	55.87	-29.91	-31.87	
1.33	-15.11	46.45	53.09	-22.45	-29.09	
0.29	-15.21	49.30	50.74	-25.30	-26.74	
-0.15	-17.62	56.40	55.68	-32.40	-31.68	
2.07	-16.39	47.82	58.15	-23.82	-34.15	
1.47	-15.60	47.33	54.67	-23.33	-30.67	
0.00	-17.77	55.42	55.43	-33.42	-33.43	
2.32	-18.20	51.72	63.30	-27.72	-39.30	
2.95	-16.54	45.98	60.73	-21.98	-36.73	
2.44	-20.23	56.47	68.69	-32.47	-44.69	
2.63	-22.13	60.74	73.90	-36.74	-49.90	
4.89	-16.81	41.79	66.26	-17.79	-42.26	
4.31	-21.23	54.30	75.86	-30.30	-51.86	
6.02	-22.77	53.87	83.98	-29.87	-59.98	
4.92	-20.67	51.36	75.98	-27.36	-51.98	
3.27	-19.69	53.07	69.41	-29.07	-45.41	
6.93	-21.81	49.21	83.84	-25.21	-59.84	
6.15	-20.14	46.97	77.72	-22.97	-53.72	
-1.33	-14.63	50.88	44.25	-28.88	-22.25	
-3.93	-13.64	54.93	35.29	-32.93	-13.29	
-5.95	-12.21	57.39	27.66	-33.39	-3.66	
-9.00	-10.45	60.62	15.63	-36.62	8.37	
-8.49	-8.52	54.53	12.07	-30.53	11.93	
-3.44	-11.85	50.23	33.03	-26.23	-9.03	
-1.94	-13.40	50.35	40.63	-26.35	-16.63	
-2.51	-9.81	42.78	30.25	-18.78	-6.25	
-3.10	-10.79	46.73	31.23	-22.73	-7.23	
-0.55	-17.06	56.01	53.28	-32.01	-29.28	
3.43	-19.52	52.24	69.37	-28.24	-45.37	
4.69	-21.10	52.03	75.47	-30.03	-53.47	
4.39	-23.29	58.25	80.19	-36.25	-58.19	
4.71	-23.63	58.29	81.85	-36.29	-59.85	
1.57	-20.90	60.32	68.17	-36.32	-44.17	
2.40	-24.06	66.15	78.14	-42.15	-54.14	
0.29	-18.42	57.30	58.78	-33.30	-34.78	
2.42	-22.68	62.66	74.76	-38.66	-50.76	
3.82	-21.58	56.42	75.50	-32.42	-51.50	
-3.66	-14.21	56.66	38.39	-32.66	-14.39	
-6.41	-12.86	60.18	28.13	-36.18	-4.13	
-5.21	-13.37	58.46	32.39	-34.46	-8.39	
-2.22	-16.43	58.63	47.53	-34.63	-23.53	
-3.52	-14.54	57.16	39.56	-33.16	-15.56	
-3.28	-12.31	49.97	33.58	-27.97	-11.58	
-2.67	-14.54	54.03	40.67	-32.03	-18.67	
1.33	-18.34	54.53	61.16	-30.53	-37.16	
1.79	-15.89	47.24	56.20	-23.24	-32.20	
1.24	-16.25	49.52	55.72	-25.52	-31.72	
2.47	-17.37	49.24	61.59	-25.24	-37.59	
3.24	-18.37	49.83	66.01	-25.83	-42.01	
3.93	-18.45	48.29	67.96	-24.29	-43.96	
4.45	-18.42	46.91	69.17	-22.91	-45.17	
4.03	-19.17	49.85	70.01	-25.85	-46.01	
6.83	-20.42	45.97	80.13	-21.97	-56.13	
5.06	-17.40	42.85	68.13	-18.85	-44.13	
1.17	-18.89	55.31	61.13	-33.31	-39.13	
3.84	-19.23	49.48	68.68	-27.48	-46.68	
4.05	-19.61	50.92	71.14	-26.92	-47.14	
-3.53	-12.60	52.33	34.69	-28.33	-10.69	
-1.19	-15.64	54.06	48.12	-30.06	-24.12	
0.22	-16.45	52.59	53.68	-28.59	-29.68	
-4.43	-10.54	49.43	27.29	-25.43	-3.29	
-1.32	-16.24	55.92	49.30	-31.92	-25.30	
-0.26	-13.99	47.62	46.34	-23.62	-22.34	
0.73	-15.56	49.08	52.72	-25.08	-28.72	
2.66	-17.46	49.01	62.30	-25.01	-38.30	
6.45	-18.70	41.61	73.87	-19.61	-51.87	
8.25	-20.28	41.09	82.32	-19.09	-60.32	
9.05	-21.25	41.51	86.75	-19.51	-64.75	
10.17	-21.82	40.13	90.98	-18.13	-68.98	
6.20	-18.25	42.11	73.12	-18.11	-49.12	
8.49	-22.29	46.49	88.95	-22.49	-64.95	
6.88	-19.23	42.88	77.28	-18.88	-53.28	
0.29	-15.75	50.64	52.09	-26.64	-28.09	
1.17	-15.98	49.04	54.89	-25.04	-30.89	
5.68	-18.27	43.47	71.86	-19.47	-47.86	
6.68	-17.74	39.65	73.05	-15.65	-49.05	
6.80	-18.25	40.61	74.61	-16.61	-50.61	
7.22	-19.22	41.01	77.11	-19.01	-55.11	
7.97	-19.94	40.94	80.78	-18.94	-58.78	
9.41	-20.46	38.62	85.69	-16.62	-63.69	
11.92	-20.61	33.74	93.33	-9.74	-69.33	
11.74	-20.44	33.76	92.45	-9.76	-68.45	
3.12	-17.31	47.49	63.08	-23.49	-39.08	
0.50	-17.08	53.46	55.95	-29.46	-31.95	
7.83	-17.45	36.03	75.20	-12.03	-51.20	
-2.50	-14.92	55.56	43.07	-31.56	-19.07	
5.07	-14.64	35.94	61.27	-11.94	-37.27	
7.26	-14.39	29.83	66.11	-5.83	-42.11	
1.29	-11.42	37.32	43.77	-13.32	-19.77	
-2.15	-9.24	40.47	29.72	-16.47	-5.72	
-3.01	-9.26	41.65	26.62	-19.65	-4.62	
0.87	-11.55	37.70	42.07	-15.70	-20.07	
4.73	-16.64	41.75	65.43	-17.75	-41.43	
0.59	-11.72	39.81	42.78	-15.81	-18.78	
2.83	-16.65	46.55	60.71	-22.55	-36.71	
0.48	-10.76	37.69	40.10	-13.69	-16.10	
0.08	-15.00	49.31	49.70	-25.31	-25.70	
4.12	-16.95	44.08	64.66	-20.08	-40.66	
3.41	-16.06	43.61	60.67	-19.61	-36.67	
1.78	-16.05	47.68	56.57	-23.68	-32.57	
0.12	-15.01	49.23	49.84	-25.23	-25.84	
0.94	-15.44	48.24	52.96	-24.24	-28.96	
1.51	-15.01	44.75	52.30	-22.75	-30.30	
3.73	-15.36	40.10	58.72	-18.10	-36.72	
3.42	-15.26	41.61	58.72	-17.61	-34.72	
3.15	-15.08	41.84	57.56	-17.84	-33.56	
2.95	-14.57	41.03	55.81	-17.03	-31.81	
2.67	-14.10	40.58	53.91	-16.58	-29.91	
1.52	-14.77	45.13	52.73	-21.13	-28.73	
2.18	-15.71	45.84	56.71	-21.84	-32.71	
3.61	-17.98	47.93	65.99	-23.93	-41.99	
3.91	-19.95	52.10	71.66	-28.10	-47.66	
4.59	-19.42	49.07	72.03	-25.07	-48.03	
4.56	-17.52	44.41	67.19	-20.41	-43.19	
5.04	-17.59	42.37	67.56	-20.37	-45.56	
8.91	-19.51	37.51	82.05	-15.51	-60.05	
4.80	-17.04	41.61	65.59	-19.61	-43.59	
3.23	-19.47	52.59	68.75	-28.59	-44.75	
6.96	-18.11	39.86	74.69	-15.86	-50.69	
7.20	-20.68	45.72	81.70	-21.72	-57.70	
-0.42	-14.03	48.14	46.02	-24.14	-22.02	
-1.49	-13.33	49.04	41.59	-25.04	-17.59	
-1.25	-13.14	47.98	41.73	-23.98	-17.73	
1.76	-13.72	41.90	50.70	-17.90	-26.70	
3.93	-16.30	42.91	62.58	-18.91	-38.58	
-1.62	-9.44	39.64	31.56	-15.64	-7.56	
1.13	-15.62	47.22	52.86	-25.22	-30.86	
-0.53	-10.56	38.71	36.08	-16.71	-14.08	
1.98	-16.13	46.38	56.28	-24.38	-34.28	
4.67	-16.20	39.80	63.18	-17.80	-41.18	
3.64	-14.44	38.99	57.20	-14.99	-33.20	
2.92	-16.08	44.90	59.51	-20.90	-35.51	
3.40	-16.49	44.71	61.73	-20.71	-37.73	
5.96	-17.82	41.66	71.44	-17.66	-47.44	
6.77	-18.05	40.22	74.05	-16.22	-50.05	
4.50	-16.28	41.45	63.94	-17.45	-39.94	
2.03	-14.43	43.01	53.13	-19.01	-29.13	
1.89	-18.49	53.51	62.94	-29.51	-38.94	
3.12	-14.92	40.51	56.10	-18.51	-34.10	
1.90	-15.88	45.97	55.45	-23.97	-33.45	
4.02	-16.19	41.41	61.53	-19.41	-39.53	
0.45	-12.51	42.15	44.38	-18.15	-20.38	
1.34	-16.29	49.38	56.08	-25.38	-32.08	
2.21	-14.56	42.87	53.94	-18.87	-29.94	
0.08	-13.18	44.74	45.16	-20.74	-21.16	
-0.00	-15.27	50.18	50.18	-26.18	-26.18	
3.65	-17.50	46.62	64.88	-22.62	-40.88	
4.82	-18.40	45.96	70.05	-21.96	-46.05	
4.79	-19.42	48.58	72.54	-24.58	-48.54	
5.62	-19.77	47.37	75.48	-23.37	-51.48	
4.44	-18.36	46.80	69.00	-22.80	-45.00	
3.00	-14.52	39.81	54.80	-17.81	-32.80	
4.24	-20.45	51.54	72.71	-29.54	-50.71	
1.95	-13.74	41.48	51.21	-17.48	-27.21	
4.33	-18.89	48.42	70.06	-24.42	-46.06	
0.16	-12.58	43.05	43.86	-19.05	-19.86	
2.30	-14.74	43.10	54.59	-19.10	-30.59	
3.08	-16.63	45.88	61.28	-21.88	-37.28	
-1.77	-9.44	40.02	31.18	-16.02	-7.18	
0.03	-15.33	50.26	50.41	-26.26	-26.41	
-2.24	-10.21	43.11	31.92	-19.11	-7.92	
-2.33	-14.13	53.16	41.51	-29.16	-17.51	
2.57	-16.59	46.05	58.90	-24.05	-36.90	
3.23	-16.30	43.68	59.84	-21.68	-37.84	
2.30	-15.94	45.09	56.61	-23.09	-34.61	
1.42	-15.95	48.33	55.41	-24.33	-31.41	
0.83	-15.98	49.88	54.02	-25.88	-30.02	
2.52	-18.88	52.90	65.50	-28.90	-41.50	
3.35	-20.47	54.81	71.55	-30.81	-47.55	
3.81	-21.58	56.43	75.48	-32.43	-51.48	
4.71	-20.02	50.29	73.82	-26.29	-49.82	
1.74	-17.33	50.98	59.69	-26.98	-35.69	
2.61	-20.42	56.53	69.58	-32.53	-45.58	
-0.14	-14.31	48.14	47.43	-24.14	-23.43	
1.42	-19.55	57.34	64.43	-33.34	-40.43	
-2.27	-11.17	45.60	34.25	-21.60	-10.25	
0.64	-16.29	50.12	53.32	-28.12	-31.32	
-2.39	-9.73	42.28	30.35	-18.28	-6.35	
-0.12	-16.12	52.60	52.00	-28.60	-28.00	
-2.01	-11.79	46.50	36.46	-22.50	-12.46	
-1.97	-13.47	50.61	40.74	-26.61	-16.74	
1.85	-16.44	48.48	57.71	-24.48	-33.71	
4.89	-18.03	44.85	69.31	-20.85	-45.31	
4.44	-15.33	39.20	61.43	-15.20	-37.43	
3.81	-15.82	42.02	61.08	-18.02	-37.08	
4.82	-17.97	44.86	68.97	-20.86	-44.97	
7.28	-19.79	43.27	79.67	-19.27	-55.67	
6.71	-19.04	42.83	76.37	-18.83	-52.37	
2.93	-16.43	45.75	60.38	-21.75	-36.38	
2.38	-19.81	55.59	67.47	-31.59	-43.47	
1.57	-14.12	43.37	51.23	-19.37	-27.23	
2.98	-19.63	53.61	68.53	-29.61	-44.53	
1.34	-14.56	45.05	51.76	-21.05	-27.76	
0.75	-13.68	44.30	48.08	-20.30	-24.08	
0.55	-15.43	49.19	51.94	-25.19	-27.94	
-1.42	-11.09	43.29	36.17	-19.29	-12.17	
-1.37	-12.07	45.60	38.75	-21.60	-14.75	
1.77	-15.34	45.92	54.78	-21.92	-30.78	
4.17	-16.67	43.24	64.10	-19.24	-40.10	
4.87	-17.95	44.69	69.05	-20.69	-45.05	
6.02	-18.87	44.14	74.23	-20.14	-50.23	
6.05	-20.15	47.26	77.49	-23.26	-53.49	
4.35	-18.11	46.39	68.16	-22.39	-44.16	
3.60	-19.23	51.07	69.06	-27.07	-45.06	
6.62	-21.11	48.21	81.32	-24.21	-57.32	
2.35	-16.11	46.40	58.14	-22.40	-34.14	
3.96	-17.91	46.86	66.67	-22.86	-42.67	
6.17	-19.32	44.89	75.73	-20.89	-51.73	
-1.29	-13.34	48.57	42.13	-24.57	-18.13	
-2.54	-11.50	47.11	34.40	-23.11	-10.40	
0.67	-15.14	48.17	51.53	-24.17	-27.53	
3.12	-16.58	45.65	61.26	-21.65	-37.26	
-3.10	-10.11	44.04	28.53	-22.04	-6.53	
0.24	-14.13	45.72	46.92	-23.72	-24.92	
-1.59	-9.59	39.95	32.02	-15.95	-8.02	
-1.45	-13.68	49.81	42.58	-25.81	-18.58	
2.72	-16.79	47.19	60.78	-23.19	-36.78	
3.38	-16.74	45.40	62.29	-21.40	-38.29	
2.20	-16.68	48.20	59.20	-24.20	-35.20	
1.02	-17.39	52.92	58.03	-28.92	-34.03	
2.35	-17.67	50.31	62.04	-26.31	-38.04	
2.82	-17.21	47.97	62.08	-23.97	-38.08	
4.98	-18.50	45.78	70.70	-21.78	-46.70	
6.07	-19.11	43.59	73.95	-21.59	-51.95	
3.53	-17.93	47.00	64.63	-25.00	-42.63	
0.54	-16.18	50.11	52.80	-28.11	-30.80	
0.54	-19.92	60.45	63.17	-36.45	-39.17	
-0.40	-14.15	48.37	46.38	-24.37	-22.38	
0.17	-18.76	58.47	59.33	-34.47	-35.33	
-0.67	-14.27	49.34	46.01	-25.34	-22.01	
-3.10	-11.51	48.54	33.02	-24.54	-9.02	
-3.02	-14.21	55.08	39.96	-31.08	-15.96	
-1.26	-12.88	47.34	41.05	-23.34	-17.05	
-2.78	-11.70	48.21	34.29	-24.21	-10.29	
-3.39	-9.84	45.08	28.14	-21.08	-4.14	
-2.45	-6.43	34.20	21.93	-10.20	2.07	
-2.13	-6.17	31.75	21.10	-9.75	0.90	
-1.23	-9.00	36.58	30.40	-14.58	-8.40	
-1.44	-10.64	42.19	34.99	-18.19	-10.99	
-0.72	-4.97	26.23	22.63	-2.23	1.37	
-1.44	-4.47	26.79	19.58	-2.79	4.42	
-4.49	-4.69	34.94	12.49	-10.94	11.51	
-2.13	2.58	10.89	0.23	13.11	23.77	
-3.77	2.46	15.25	-3.57	8.75	27.57	
-2.29	8.21	-2.80	-14.27	26.80	38.27	
-4.04	11.04	-5.48	-25.69	29.48	49.69	
-2.78	14.84	-18.15	-32.06	42.15	56.06	
-3.68	14.08	-14.00	-32.41	38.00	56.41	
-1.34	12.61	-16.18	-22.86	40.18	46.86	
1.62	12.02	-23.11	-14.99	45.11	36.99	
2.56	10.17	-19.84	-7.02	43.84	31.02	
5.63	10.25	-27.71	0.45	51.71	23.55	
6.51	9.66	-28.44	4.13	52.44	19.87	
9.28	9.25	-34.32	12.06	58.32	11.94	
12.02	10.14	-43.41	16.70	67.41	7.30	
13.32	11.05	-48.94	17.69	72.94	6.31	
13.48	11.96	-51.60	15.81	75.60	8.19	
13.38	12.73	-53.29	13.63	77.29	10.37	
12.52	13.21	-52.32	10.26	76.32	13.74	
10.24	13.55	-47.48	3.74	71.48	20.26	
8.50	14.90	-47.50	-5.01	69.50	27.01	
5.25	14.96	-39.53	-13.26	61.53	35.26	
5.06	16.08	-41.84	-16.56	63.84	38.56	
4.18	14.94	-35.79	-14.92	59.79	38.92	
4.49	15.01	-36.75	-14.31	60.75	38.31	
5.74	15.10	-40.09	-11.40	64.09	35.40	
6.64	14.56	-41.00	-7.82	65.00	31.82	
6.84	14.44	-41.19	-6.99	65.19	30.99	
8.77	12.64	-41.51	2.32	65.51	21.68	
9.41	10.58	-37.98	9.08	61.98	14.92	
11.57	9.78	-41.38	16.47	65.38	7.53	
12.84	8.22	-40.65	23.54	64.65	0.46	
13.85	7.56	-42.52	26.72	64.52	-4.72	
13.94	5.71	-38.14	31.58	60.14	-9.58	
14.09	5.78	-37.67	32.77	61.67	-8.77	
13.23	5.37	-34.51	31.66	58.51	-7.66	
12.96	6.68	-37.11	27.69	61.11	-3.69	
12.68	8.13	-40.01	23.38	64.01	0.62	
11.66	7.88	-36.87	21.44	60.87	2.56	
12.26	10.37	-44.59	16.73	68.59	7.27	
10.88	9.06	-37.85	16.54	61.85	7.46	
10.14	9.23	-36.43	14.26	60.43	9.74	
9.49	10.91	-39.00	8.45	63.00	15.55	
10.00	11.95	-42.89	7.14	66.89	16.86	
9.37	11.99	-42.40	4.47	64.40	17.53	
7.56	11.18	-35.86	1.94	57.86	20.06	
5.18	11.06	-29.60	-3.69	51.60	25.69	
5.28	11.94	-31.04	-4.66	55.04	28.66	
5.23	11.64	-30.16	-4.03	54.16	28.03	
6.16	9.65	-27.54	3.27	51.54	20.73	
5.23	6.59	-17.55	8.60	41.55	15.40	
3.62	5.43	-10.64	7.48	34.64	16.52	
2.02	4.63	-4.63	5.49	28.63	18.51	
2.14	4.77	-5.28	5.42	29.28	18.58	
3.03	6.81	-12.60	2.55	36.60	21.45	
3.52	8.82	-18.85	-1.25	42.85	25.25	
2.40	9.44	-17.60	-5.60	41.60	29.60	
0.59	8.18	-10.92	-7.95	32.92	29.95	
1.07	9.64	-15.79	-10.42	37.79	32.42	
1.27	10.44	-17.27	-10.94	41.27	34.94	
2.19	9.68	-17.65	-6.73	41.65	30.73	
3.34	10.79	-23.33	-6.63	47.33	30.63	
4.70	10.69	-26.48	-2.99	50.48	26.99	
6.67	10.12	-29.99	3.38	53.99	20.62	
7.93	9.53	-31.64	8.00	55.64	16.00	
7.91	8.30	-28.52	11.03	52.52	12.97	
8.02	7.61	-27.08	13.01	51.08	10.99	
7.31	7.21	-24.32	12.26	48.32	11.74	
7.17	7.01	-23.43	12.40	47.43	11.60	
7.17	7.98	-26.89	8.98	48.89	13.02	
7.24	9.29	-30.32	5.89	52.32	16.11	
6.77	9.24	-28.02	5.82	52.02	18.18	
6.58	9.10	-27.19	5.69	51.19	18.31	
5.62	7.82	-21.59	6.50	45.59	17.50	
5.63	7.79	-21.54	6.61	45.54	17.39	
5.02	7.49	-19.27	5.83	43.27	18.17	
6.24	7.56	-22.49	8.69	46.49	15.31	
6.85	7.40	-23.62	10.62	47.62	13.38	
7.27	6.07	-21.36	15.01	45.36	8.99	
7.86	5.21	-20.68	18.62	44.68	5.38	
8.07	4.67	-19.85	20.50	43.85	3.50	
7.88	4.89	-20.92	18.49	42.92	3.51	
7.46	5.17	-20.58	16.73	42.58	5.27	
7.22	5.58	-20.99	15.10	42.99	6.90	
6.57	5.78	-18.87	13.96	42.87	10.04	
6.50	6.88	-21.44	11.06	45.44	12.94	
5.27	6.55	-17.54	8.80	41.54	15.20	
5.21	7.30	-19.26	6.77	43.26	17.23	
4.54	7.25	-17.47	5.24	41.47	18.76	
4.27	6.91	-15.95	5.38	39.95	18.62	
4.48	6.74	-16.06	6.35	40.06	17.65	
4.32	6.64	-15.41	6.21	39.41	17.79	
5.14	6.55	-18.21	7.47	40.21	14.53	
5.46	6.16	-18.06	9.24	40.06	12.76	
6.22	6.39	-20.54	10.57	42.54	11.43	
6.11	5.61	-18.31	12.26	40.31	9.74	
6.07	5.30	-16.42	13.92	40.42	10.08	
6.77	5.46	-18.56	15.28	42.56	8.72	
6.38	5.61	-17.98	13.95	41.98	10.05	
5.75	5.54	-16.22	12.53	40.22	11.47	
6.05	6.44	-19.23	11.01	43.23	12.99	
5.97	6.42	-18.99	10.88	42.99	13.12	
5.85	6.90	-19.89	9.38	43.89	14.62	
5.12	6.69	-17.52	8.08	41.52	15.92	
5.56	7.67	-21.07	6.71	45.07	17.29	
5.34	8.27	-23.00	3.68	45.00	18.32	
4.84	7.87	-20.77	3.42	42.77	18.58	
5.77	8.32	-23.23	5.63	47.23	18.37	
5.88	7.62	-21.73	7.66	45.73	16.34	
6.37	6.89	-21.14	10.70	45.14	13.30	
6.87	6.36	-21.08	13.27	45.08	10.73	
7.05	5.69	-19.84	15.41	43.84	8.59	
7.77	5.69	-21.66	17.21	45.66	6.79	
7.56	5.38	-20.35	17.46	44.35	6.54	
7.69	5.77	-21.65	16.80	45.65	7.20	
7.51	6.39	-22.73	14.79	46.73	9.21	
6.49	6.08	-19.44	13.01	43.44	10.99	
6.21	6.52	-19.83	11.23	43.83	12.77	
6.46	7.37	-23.59	8.73	45.59	13.27	
5.77	7.01	-19.95	8.89	43.95	15.11	
5.72	7.12	-20.10	8.49	44.10	15.51	
5.68	7.01	-19.71	8.67	43.71	15.33	
5.27	6.31	-16.94	9.41	40.94	14.59	
5.91	6.54	-19.12	10.44	43.12	13.56	
5.76	6.05	-17.53	11.27	41.53	12.73	
6.48	6.44	-20.32	12.10	44.32	11.90	
6.28	6.06	-18.87	12.55	42.87	11.45	
6.36	6.26	-19.55	12.27	43.55	11.73	
6.09	6.21	-18.76	11.70	42.76	12.30	
6.45	6.75	-20.98	11.24	44.98	12.76	
6.09	6.78	-21.17	9.29	43.17	12.71	
6.11	7.23	-21.36	9.21	45.36	14.79	
5.86	7.34	-21.00	8.30	45.00	15.70	
6.00	7.84	-22.61	7.41	46.61	16.59	
5.14	7.33	-19.19	6.52	43.19	17.48	
5.16	7.73	-20.22	5.56	44.22	18.44	
4.92	7.75	-19.69	4.92	43.69	19.08	
5.28	8.08	-21.40	4.99	45.40	19.01	
5.35	7.94	-21.23	5.52	45.23	18.48	
5.04	7.18	-18.54	6.66	42.54	17.34	
5.62	7.22	-20.08	8.00	44.08	16.00	
5.26	6.35	-18.03	8.29	40.03	13.71	
5.39	6.17	-17.90	9.07	39.90	12.93	
5.86	6.56	-20.05	9.25	42.05	12.75	
5.83	6.72	-20.39	8.78	42.39	13.22	
6.29	7.29	-21.94	9.51	45.94	14.49	
6.42	7.56	-22.94	9.16	46.94	14.84	
6.24	7.40	-22.09	9.09	46.09	14.91	
6.25	7.43	-22.20	9.05	46.20	14.95	
5.81	6.88	-19.73	9.32	43.73	14.68	
5.82	6.98	-19.99	9.10	43.99	14.90	
6.23	7.46	-22.21	8.92	46.21	15.08	
5.88	7.08	-20.38	8.99	44.38	15.01	
6.06	7.03	-21.72	8.56	43.72	13.44	
6.06	6.77	-21.08	9.24	43.08	12.76	
6.29	6.61	-21.25	10.20	43.25	11.80	
7.03	6.85	-22.70	12.45	46.70	11.55	
6.93	6.39	-21.29	13.36	45.29	10.64	
6.85	6.13	-20.46	13.79	44.46	10.21	
6.83	6.18	-20.54	13.62	44.54	10.38	
6.63	6.34	-20.44	12.72	44.44	11.28	
6.17	6.30	-19.18	11.69	43.18	12.31	
5.99	6.56	-19.38	10.59	43.38	13.41	
6.35	7.13	-21.71	10.05	45.71	13.95	
6.07	6.90	-20.42	9.92	44.42	14.08	
6.06	6.78	-20.10	10.21	44.10	13.79	
6.36	6.97	-21.34	10.48	45.34	13.52	
6.42	6.97	-21.49	10.64	45.49	13.36	
6.44	6.99	-21.56	10.63	45.56	13.37	
6.36	6.80	-19.89	11.90	45.89	14.10	
6.18	6.50	-17.69	13.20	45.69	14.80	
5.82	5.93	-15.39	13.74	43.39	14.26	
6.12	6.15	-16.67	13.94	44.67	14.06	
6.28	6.23	-16.26	15.13	46.26	14.87	
6.64	6.48	-17.81	15.42	47.81	14.58	
6.86	6.68	-18.86	15.44	48.86	14.56	
6.22	6.17	-14.98	16.14	46.98	15.86	
6.01	6.31	-14.79	15.24	46.79	16.76	
5.73	6.47	-14.50	14.15	46.50	17.85	
5.63	6.63	-13.64	14.50	47.64	19.50	
5.07	6.27	-10.35	15.01	46.35	20.99	
5.79	6.97	-12.90	16.06	50.90	21.94	
5.62	6.73	-11.87	16.24	49.87	21.76	
6.02	7.11	-12.83	17.28	52.83	22.72	
5.80	6.80	-11.50	17.49	51.50	22.51	
5.60	6.49	-10.21	17.77	50.21	22.23	
5.91	6.55	-10.15	19.40	52.15	22.60	
5.99	6.42	-10.04	19.93	52.04	22.07	
6.60	6.75	-11.37	21.64	55.37	22.36	
6.27	6.25	-9.31	22.06	53.31	21.94	
6.94	6.71	-12.13	22.59	56.13	21.41	
6.26	6.18	-8.10	23.21	54.10	22.79	
6.07	6.22	-6.72	23.63	54.72	24.37	
5.95	6.40	-5.87	23.87	55.87	26.13	
5.87	6.69	-6.41	22.96	56.41	27.04	
5.96	7.10	-7.65	22.16	57.65	27.84	
5.46	6.84	-4.76	22.54	56.76	29.46	
5.23	6.80	-4.09	22.07	56.09	29.93	
5.15	6.87	-3.07	22.70	57.07	31.30	
5.13	6.79	-2.79	22.85	56.79	31.15	
5.27	6.84	-3.26	23.08	57.26	30.92	
5.67	7.00	-4.66	23.68	58.66	30.32	
5.11	8.35	-7.66	17.89	59.66	34.11	
5.40	8.87	-9.68	17.33	61.68	34.67	
6.22	7.48	-7.24	23.84	61.24	30.16	
6.15	6.79	-4.35	26.42	60.35	29.58	
6.24	6.32	-3.40	27.79	59.40	28.21	
6.62	6.48	-4.76	28.36	60.76	27.64	
6.39	6.50	-4.23	27.74	60.23	28.26	
5.11	6.46	0.07	25.60	57.93	32.40	
4.89	7.12	-1.03	23.41	59.03	34.59	
4.19	7.05	0.90	21.86	57.10	36.14	
4.17	7.09	0.86	21.69	57.14	36.31	
4.23	7.50	-0.33	20.82	58.33	37.18	
4.74	6.88	-1.06	22.65	57.06	33.35	
4.47	7.36	-1.57	20.78	57.57	35.22	
4.66	7.05	-0.26	23.04	58.26	34.96	
4.96	6.16	2.20	26.99	57.80	33.01	
5.82	6.69	-1.27	27.84	61.27	32.16	
6.53	6.01	-1.35	31.32	61.35	28.68	
7.41	4.76	-0.43	36.64	60.43	23.36	
7.92	6.05	-4.92	34.67	64.92	25.33	
7.35	4.57	0.19	36.95	59.81	23.05	
7.04	4.12	2.10	37.28	57.90	22.72	
7.03	5.52	-1.39	33.77	61.39	26.23	
7.16	5.34	-2.25	33.54	60.25	24.46	
7.13	5.81	-3.36	32.29	61.36	25.71	
7.02	5.91	-4.33	30.79	60.33	25.21	
6.45	5.74	-1.46	30.78	59.46	27.22	
5.99	5.98	-0.90	29.02	58.90	28.98	
4.74	6.29	2.44	26.14	57.56	33.86	
5.48	7.20	-1.72	25.70	61.72	34.30	
6.34	6.84	-2.94	28.76	62.94	31.24	
6.55	6.09	-1.59	31.15	61.59	28.85	
6.30	4.95	1.88	33.37	58.12	26.63	
5.24	5.06	4.25	30.46	55.75	29.54	
5.60	6.20	0.50	28.51	59.50	31.49	
5.97	5.76	0.67	30.53	59.33	29.47	
5.68	6.70	-0.93	27.45	60.93	32.55	
6.10	6.80	-3.27	27.25	61.27	30.75	
5.35	7.13	-1.18	25.56	61.18	34.44	
6.11	7.75	-4.64	25.88	64.64	34.12	
6.11	6.32	-0.09	30.47	62.09	31.53	
4.74	7.04	1.54	25.25	60.46	36.75	
5.18	8.45	-3.07	22.83	65.07	39.17	
5.68	8.39	-4.17	24.21	66.17	37.79	
5.45	7.10	-0.38	26.87	62.38	35.13	
3.73	7.28	3.47	22.11	58.53	39.89	
6.36	7.54	-3.74	28.04	65.74	33.96	
5.60	6.24	0.40	28.40	59.60	31.60	
5.10	8.52	-4.05	21.46	64.05	38.54	
4.32	8.13	-2.12	19.48	60.12	38.52	
3.47	7.08	2.64	19.98	55.36	38.02	
6.44	6.92	-3.41	28.80	63.41	31.20	
6.12	4.42	3.66	34.24	56.34	25.76	
6.60	6.30	-2.26	30.76	62.26	29.24	
7.49	6.25	-4.34	33.09	64.34	26.91	
7.00	4.37	1.57	36.57	58.43	23.43	
7.67	6.52	-5.47	32.85	65.47	27.15	
5.15	6.09	1.91	27.65	58.09	32.35	
4.23	7.88	-0.27	20.86	60.27	39.14	
6.25	7.77	-5.05	26.18	65.05	33.82	
